date	open	high	low	close	volume
2012-03-28	11.168	11.288	11.022	11.056	31135.204
2012-03-29	11.014	11.056	10.885	10.988	35978.502
2012-03-30	10.971	11.091	10.928	11.074	21505.536
2012-04-05	11.065	11.194	10.988	11.151	47607.093
2012-04-06	11.125	11.168	11.074	11.142	23240.709
2012-04-09	11.142	11.142	11.014	11.074	19120.643
2012-04-10	11.074	11.108	10.936	11.099	19472.278
2012-04-11	11.039	11.185	11.014	11.168	21434.784
2012-04-12	11.151	11.322	11.151	11.305	42107.261
2012-04-13	11.322	11.373	11.288	11.365	48916.141
2012-04-16	11.322	11.365	11.271	11.313	18606.136
2012-04-17	11.313	11.399	11.253	11.305	48636.303
2012-04-18	11.331	11.399	11.279	11.382	38187.384
2012-04-19	11.382	11.408	11.322	11.391	31315.003
2012-04-20	11.373	11.476	11.348	11.451	56348.086
2012-04-23	11.433	11.451	11.305	11.322	36270.527
2012-04-24	11.279	11.425	11.005	11.185	78278.092
2012-04-25	11.125	11.185	11.048	11.151	96594.423
2012-04-26	11.159	11.176	11.005	11.048	94062.369
2012-04-27	11.082	11.116	10.979	11.108	95831.816
2012-05-02	11.151	11.391	11.116	11.331	83189.571
2012-05-03	11.313	11.399	11.271	11.365	55392.199
2012-05-04	11.348	11.502	11.313	11.459	76518.381
2012-05-07	11.416	11.562	11.373	11.476	78356.267
2012-05-08	11.485	11.631	11.416	11.553	86716.604
2012-05-09	11.451	11.545	11.331	11.408	43663.003
2012-05-10	11.399	11.425	11.305	11.391	45574.272
2012-05-11	11.391	11.528	11.365	11.425	43326.41
2012-05-14	11.433	11.451	11.253	11.356	38335.111
2012-05-15	11.245	11.442	11.228	11.425	37810.448
2012-05-16	11.391	11.459	11.305	11.331	28672.617
2012-05-17	11.339	11.648	11.253	11.528	62908.652
2012-05-18	11.485	11.613	11.391	11.399	58544.181
2012-05-21	11.416	11.442	11.262	11.356	27108.526
2012-05-22	11.356	11.416	11.296	11.391	31371.519
2012-05-23	11.382	11.391	11.099	11.245	46639.24
2012-05-24	11.142	11.253	11.142	11.168	16236.491
2012-05-25	11.168	11.219	10.988	11.014	44930.672
2012-05-28	10.996	11.142	10.996	11.116	36853.746
2012-05-29	11.099	11.271	11.082	11.219	44334.356
2012-05-30	11.194	11.202	11.048	11.108	52379.261
2012-05-31	11.108	11.202	11.022	11.194	40101.61
2012-06-01	11.194	11.211	11.039	11.048	34214.351
2012-06-04	10.979	11.091	10.825	10.842	47735.175
2012-06-05	10.876	10.919	10.696	10.808	52845.694
2012-06-06	10.799	10.851	10.722	10.799	23034.932
2012-06-07	10.876	10.885	10.714	10.799	51412.857
2012-06-08	10.808	10.868	10.671	10.688	53597.347
2012-06-11	10.756	10.808	10.688	10.799	34848.815
2012-06-12	10.756	10.842	10.662	10.688	30098.091
2012-06-13	10.739	10.851	10.714	10.825	47526.295
2012-06-14	10.842	10.936	10.799	10.885	54109.137
2012-06-15	10.919	10.945	10.782	10.885	31129.976
2012-06-18	10.936	10.936	10.851	10.902	17268.427
2012-06-19	10.902	10.919	10.774	10.799	25433.966
2012-06-20	10.859	10.876	10.714	10.799	26299.98
2012-06-21	10.756	10.842	10.696	10.799	35910.484
2012-06-25	10.782	10.894	10.739	10.756	35146.317
2012-06-26	10.799	11.014	10.799	10.945	65052.096
2012-06-28	10.885	10.988	10.722	10.885	50543.844
2012-06-29	10.799	10.962	10.714	10.919	44254.305
2012-07-02	10.885	10.902	10.739	10.816	34068.664
2012-07-03	10.808	10.842	10.739	10.739	40365.763
2012-07-04	10.765	10.851	10.739	10.851	22417.412
2012-07-05	10.799	10.808	10.722	10.774	25193.083
2012-07-06	10.799	10.911	10.765	10.885	22472.925
2012-07-09	10.868	10.902	10.671	10.722	37884.114
2012-07-10	10.774	10.842	10.722	10.825	31403.745
2012-07-11	10.816	10.842	10.774	10.825	16315.094
2012-07-12	10.808	10.825	10.671	10.782	45480.962
2012-07-13	10.774	10.825	10.739	10.782	25927.886
2012-07-16	10.791	10.791	10.628	10.654	32105.825
2012-07-17	10.654	10.696	10.405	10.508	41050.769
2012-07-18	10.525	10.645	10.431	10.619	65534.865
2012-07-19	10.619	10.825	10.602	10.799	55370.163
2012-07-20	10.756	10.842	10.679	10.748	26655.909
2012-07-23	10.679	10.945	10.619	10.739	43542.377
2012-07-24	10.731	10.816	10.679	10.739	18324.353
2012-07-25	10.739	10.739	10.568	10.628	30648.081
2012-07-26	10.628	10.679	10.499	10.662	33005.539
2012-07-27	10.619	10.731	10.456	10.585	39631.474
2012-07-30	10.611	10.756	10.611	10.679	21763.844
2012-07-31	10.696	10.782	10.688	10.748	27712.495
2012-08-01	10.765	10.791	10.705	10.765	17699.617
2012-08-02	10.774	10.885	10.748	10.868	30475.653
2012-08-03	10.868	11.039	10.842	10.988	41940.353
2012-08-06	10.971	11.014	10.876	10.971	29987.339
2012-08-07	11.022	11.056	10.954	11.014	31875.818
2012-08-08	11.022	11.048	10.945	10.996	16196.945
2012-08-09	10.988	11.048	10.971	11.039	20948.484
2012-08-10	11.065	11.082	11.005	11.048	45825.955
2012-08-13	11.039	11.093	10.904	11.012	37470.209
2012-08-14	10.994	11.147	10.994	11.075	31895.908
2012-08-15	11.03	11.075	10.931	11.057	17201.726
2012-08-16	11.084	11.084	11.012	11.021	12806.608
2012-08-17	11.048	11.057	10.886	10.931	21510.475
2012-08-20	10.904	10.985	10.877	10.949	14924.073
2012-08-21	10.958	10.985	10.904	10.913	11975.435
2012-08-22	10.949	10.949	10.796	10.823	15527.216
2012-08-23	10.823	10.877	10.733	10.841	12723.718
2012-08-24	10.814	10.868	10.724	10.751	9957.535
2012-08-27	10.751	10.805	10.634	10.697	11921.4
2012-08-28	10.697	10.841	10.634	10.724	15958.476
2012-08-29	10.679	10.769	10.679	10.706	7312.186
2012-08-30	10.742	10.841	10.724	10.832	25393.51
2012-08-31	10.787	10.832	10.76	10.778	12144.388
2012-09-03	10.796	10.796	10.607	10.715	20907.493
2012-09-04	10.697	10.742	10.607	10.715	14852.923
2012-09-05	10.706	10.715	10.625	10.652	10224.669
2012-09-06	10.679	10.706	10.625	10.688	9189.951
2012-09-07	10.733	11.102	10.688	10.958	55756.965
2012-09-10	11.021	11.048	10.931	10.967	23576.683
2012-09-11	10.958	10.958	10.832	10.94	16740.424
2012-09-12	10.94	11.03	10.787	10.877	59743.611
2012-09-13	10.814	10.823	10.679	10.697	35320.356
2012-09-14	10.76	10.778	10.697	10.715	28838.436
2012-09-17	10.742	10.805	10.589	10.598	41219.305
2012-09-18	10.598	10.616	10.437	10.455	18696.657
2012-09-19	10.472	10.49	10.392	10.455	27953.75
2012-09-20	10.463	10.472	10.302	10.329	38684.568
2012-09-21	10.302	10.383	10.293	10.32	24373.49
2012-09-24	10.329	10.338	10.203	10.32	27307.251
2012-09-25	10.32	10.374	10.284	10.329	12445.195
2012-09-26	10.329	10.392	10.293	10.374	17451.573
2012-09-27	10.374	10.589	10.32	10.446	30765.553
2012-09-28	10.446	10.652	10.41	10.616	60300.406
2012-10-08	10.598	10.751	10.562	10.661	43016.617
2012-10-09	10.67	10.787	10.661	10.715	41812.083
2012-10-10	10.697	10.715	10.616	10.661	13893.32
2012-10-11	10.634	10.67	10.562	10.625	14058.425
2012-10-12	10.616	10.715	10.562	10.616	16166.128
2012-10-15	10.607	10.634	10.526	10.598	7122.962
2012-10-16	10.598	10.634	10.535	10.571	11136.593
2012-10-17	10.652	10.679	10.553	10.616	10259.934
2012-10-18	10.679	10.76	10.625	10.715	21066.558
2012-10-19	10.724	10.724	10.526	10.643	21916.888
2012-10-22	10.571	10.634	10.544	10.625	7803.125
2012-10-23	10.625	10.661	10.571	10.607	10429.498
2012-10-24	10.625	10.688	10.589	10.634	15171.655
2012-10-25	10.634	10.724	10.598	10.643	13710.685
2012-10-26	10.589	10.661	10.428	10.481	27778.504
2012-10-29	10.472	10.472	10.338	10.41	19771.278
2012-10-30	10.41	10.499	10.284	10.338	20460.332
2012-10-31	10.338	10.356	10.239	10.284	26628.248
2012-11-01	10.284	10.481	10.284	10.419	25809.983
2012-11-02	10.41	10.544	10.347	10.481	28488.826
2012-11-05	10.437	10.472	10.257	10.266	54120.974
2012-11-06	10.266	10.266	9.978	10.05	69404.015
2012-11-07	10.041	10.131	10.023	10.077	21317.502
2012-11-08	10.068	10.104	9.978	9.996	19530.986
2012-11-09	9.996	10.032	9.978	9.987	11912.276
2012-11-12	10.023	10.068	9.996	10.05	14882.066
2012-11-13	10.059	10.059	9.888	9.897	25241.385
2012-11-14	9.888	9.942	9.816	9.924	15039.917
2012-11-15	9.906	9.942	9.717	9.861	22212.464
2012-11-16	9.798	9.87	9.744	9.798	28655.056
2012-11-19	9.78	9.951	9.762	9.942	30152.207
2012-11-20	9.942	9.969	9.816	9.879	18038.024
2012-11-21	9.879	9.987	9.843	9.969	17237.386
2012-11-22	9.933	9.978	9.915	9.969	11729.435
2012-11-23	9.969	10.014	9.915	9.942	15358.668
2012-11-26	9.915	9.969	9.834	9.924	18375.966
2012-11-27	9.906	9.951	9.843	9.879	20834.653
2012-11-28	9.87	9.888	9.672	9.816	30512.335
2012-11-29	9.816	9.888	9.78	9.816	17030.831
2012-11-30	9.852	10.203	9.825	10.113	79822.618
2012-12-03	10.104	10.266	10.077	10.221	62364.681
2012-12-04	10.221	10.221	10.041	10.131	35910.213
2012-12-05	10.122	10.356	10.086	10.32	62649.703
2012-12-06	10.311	10.356	10.23	10.257	24941.872
2012-12-07	10.275	10.401	10.23	10.374	52818.871
2012-12-10	10.401	10.472	10.23	10.248	85728.138
2012-12-11	10.23	10.266	10.158	10.185	54115.671
2012-12-12	10.185	10.401	10.185	10.365	51857.066
2012-12-13	10.32	10.508	10.284	10.481	50440.044
2012-12-14	10.481	10.751	10.446	10.742	94613.767
2012-12-17	10.742	10.823	10.697	10.769	68422.074
2012-12-18	10.769	10.877	10.652	10.679	42672.076
2012-12-19	10.67	10.805	10.634	10.679	57170.868
2012-12-20	10.652	10.805	10.643	10.778	36205.349
2012-12-21	10.76	10.796	10.715	10.751	35036.287
2012-12-24	10.814	10.841	10.652	10.67	28325.509
2012-12-25	10.67	10.886	10.58	10.787	85533.332
2012-12-26	10.787	10.949	10.778	10.931	48444.159
2012-12-27	10.967	11.111	10.895	11.057	90270.32
2012-12-28	11.102	11.165	10.949	11.093	53094.015
2012-12-31	11.111	11.255	11.057	11.201	55573.414
2013-01-04	11.255	11.282	10.976	11.147	49467.092
2013-01-07	11.138	11.371	11.138	11.282	117530.989
2013-01-08	11.282	11.362	11.147	11.237	37511.209
2013-01-09	11.21	11.326	11.156	11.264	46886.51
2013-01-10	11.273	11.291	11.156	11.192	60512.948
2013-01-11	11.165	11.228	10.967	11.102	45454.314
2013-01-14	11.075	11.291	11.012	11.291	60530.971
2013-01-15	11.273	11.317	11.129	11.228	104721.89
2013-01-16	11.192	11.228	10.949	11.057	78928.025
2013-01-17	11.084	11.308	11.066	11.299	100243.406
2013-01-18	11.335	11.38	11.219	11.353	46434.908
2013-01-21	11.38	11.623	11.237	11.497	87555.492
2013-01-22	11.542	11.542	11.246	11.362	49417.822
2013-01-23	11.362	11.497	11.264	11.371	25856.978
2013-01-24	11.389	11.623	11.147	11.371	90864.096
2013-01-25	11.362	11.461	11.237	11.326	34747.219
2013-01-28	11.434	11.875	11.407	11.83	139640.993
2013-01-29	11.83	11.902	11.632	11.731	69419.108
2013-01-30	11.866	11.911	11.614	11.875	89131.03
2013-01-31	11.857	11.974	11.812	11.956	54918.061
2013-02-01	11.911	12.055	11.839	12.001	65091.788
2013-02-04	12.046	12.091	11.866	12.064	49764.87
2013-02-05	12.091	12.225	11.956	12.171	102456.436
2013-02-06	12.18	12.198	11.866	11.992	79878.478
2013-02-07	11.956	12.109	11.875	12.064	94629.229
2013-02-08	12.1	12.153	12.046	12.127	48613.472
2013-02-18	12.091	12.315	12.073	12.234	90934.104
2013-02-19	12.234	12.279	12.109	12.171	70191.195
2013-02-20	12.135	12.135	11.821	12.082	86475.1
2013-02-21	11.92	12.028	11.776	11.848	98271.208
2013-02-22	11.875	11.911	11.695	11.731	29762.289
2013-02-25	11.83	11.911	11.677	11.83	30786.615
2013-02-26	11.803	11.902	11.695	11.758	69682.089
2013-02-27	11.758	11.821	11.632	11.668	35349.805
2013-02-28	11.614	12.01	11.587	11.875	42693.947
2013-03-01	11.875	11.947	11.506	11.884	25723.731
2013-03-04	11.839	12.001	11.587	11.74	85247.141
2013-03-05	11.74	11.83	11.596	11.767	40015.886
2013-03-06	11.794	12.369	11.794	12.279	155107.145
2013-03-07	12.189	12.306	12.1	12.216	42742.004
2013-03-08	12.216	12.405	12.135	12.297	40742.685
2013-03-11	12.279	12.279	12.028	12.127	22581.958
2013-03-12	12.073	12.27	11.893	12.028	63444.587
2013-03-13	12.046	12.046	11.641	11.731	74287.106
2013-03-14	11.668	11.938	11.56	11.731	40989.827
2013-03-15	11.722	12.234	11.722	12.091	92987.098
2013-03-18	11.965	12.18	11.857	11.866	30759.953
2013-03-19	11.974	12.046	11.866	12.028	30503.391
2013-03-20	12.01	12.261	11.83	12.135	61396.214
2013-03-21	12.135	12.198	12.082	12.144	19344.927
2013-03-22	12.171	12.207	11.911	12.019	24571.038
2013-03-25	12.135	12.135	11.704	11.821	71501.281
2013-03-26	11.695	11.893	11.659	11.884	38760.248
2013-03-27	11.884	12.028	11.785	11.857	16241.556
2013-03-28	11.74	12.127	11.704	11.983	59031.122
2013-03-29	12.028	12.127	11.866	12.1	34387.649
2013-04-01	11.974	12.091	11.875	11.992	22806.258
2013-04-02	11.974	12.135	11.911	11.965	20837.539
2013-04-03	12.001	12.082	11.785	11.866	17870.437
2013-04-08	11.416	11.542	11.21	11.335	179597.999
2013-04-09	11.452	11.515	11.326	11.452	38201.467
2013-04-10	11.335	11.551	11.326	11.47	37530.518
2013-04-11	11.578	11.578	11.353	11.407	15799.447
2013-04-12	11.416	11.47	11.093	11.255	47966.731
2013-04-15	11.156	11.264	10.922	10.949	33736.494
2013-04-16	11.048	11.048	10.67	10.742	104875.31
2013-04-17	10.742	10.859	10.67	10.769	43401.024
2013-04-18	10.751	11.102	10.715	11.066	43025.004
2013-04-19	11.111	11.362	11.102	11.317	50262.902
2013-04-22	11.317	11.515	11.237	11.425	39392.49
2013-04-23	11.434	11.434	11.129	11.147	27260.094
2013-04-24	11.165	11.398	11.084	11.183	37377.736
2013-04-25	11.201	11.488	11.084	11.425	48605.175
2013-04-26	11.488	11.524	11.282	11.353	23724.151
2013-05-02	11.21	11.569	11.21	11.506	36191.784
2013-05-03	11.506	11.713	11.488	11.56	23804.569
2013-05-06	11.551	11.722	11.551	11.641	22924.791
2013-05-07	11.641	11.92	11.461	11.875	60739.513
2013-05-08	11.875	12.073	11.875	11.956	54533.312
2013-05-09	11.911	12.01	11.866	11.947	27541.233
2013-05-10	11.803	12.01	11.803	11.947	31753.536
2013-05-13	11.974	12.189	11.956	12.028	53596.811
2013-05-14	12.028	12.153	11.902	12.135	91234.741
2013-05-15	12.135	12.135	11.848	11.92	40597.257
2013-05-16	11.821	11.929	11.776	11.893	29484.44
2013-05-17	11.92	12.073	11.875	11.965	42992.759
2013-05-20	12.01	12.118	11.911	11.938	27492.277
2013-05-21	12.001	12.028	11.767	11.821	54382.13
2013-05-22	11.803	11.893	11.776	11.839	37980.844
2013-05-23	11.785	11.911	11.677	11.704	50115.487
2013-05-24	11.803	11.83	11.677	11.758	47155.486
2013-05-27	11.749	11.812	11.695	11.74	23637.387
2013-05-28	11.74	12.225	11.677	12.135	88464.845
2013-05-29	12.135	12.18	12.037	12.064	37007.954
2013-05-30	12.064	12.207	11.974	12.127	43327.564
2013-05-31	12.171	12.387	12.091	12.261	56184.261
2013-06-03	12.351	12.378	12.18	12.225	57430.36
2013-06-04	12.162	12.279	11.974	12.046	42724.448
2013-06-05	12.028	12.091	11.947	11.974	31495.913
2013-06-06	11.965	12.055	11.902	11.947	17431.294
2013-06-07	11.974	12.01	11.542	11.65	47334.301
2013-06-13	11.542	11.614	10.985	11.282	100528.159
2013-06-14	11.237	11.335	11.057	11.183	81738.867
2013-06-17	11.111	11.282	11.111	11.201	46910.871
2013-06-18	11.228	11.344	11.165	11.246	45533.312
2013-06-19	11.237	11.308	11.147	11.282	34781.873
2013-06-20	11.282	11.371	10.877	11.066	43110.456
2013-06-21	11.012	11.38	10.949	11.326	51448.621
2013-06-24	11.255	11.398	10.697	10.787	61360.805
2013-06-25	10.769	10.877	10.158	10.383	81761.394
2013-06-26	10.49	10.67	10.365	10.499	76652.925
2013-06-27	10.589	10.94	10.517	10.715	64977.139
2013-06-28	10.742	10.886	10.571	10.715	50698.369
2013-07-01	10.688	11.264	10.643	11.201	67369.989
2013-07-02	11.138	11.641	11.111	11.56	74641.462
2013-07-03	11.488	11.578	11.138	11.38	57493.834
2013-07-04	11.515	11.533	11.03	11.255	89890.838
2013-07-05	11.192	11.479	11.183	11.38	46927.393
2013-07-08	11.308	11.353	11.066	11.237	27180.844
2013-07-09	11.219	11.533	11.174	11.443	48675.282
2013-07-10	11.416	11.677	11.219	11.668	39429.454
2013-07-11	11.632	11.938	11.596	11.686	61274.41
2013-07-12	11.686	11.713	11.47	11.506	35058.967
2013-07-15	11.56	11.749	11.443	11.515	27859.929
2013-07-16	11.524	11.542	11.156	11.407	33993.91
2013-07-17	11.398	11.893	11.317	11.533	87367.302
2013-07-18	11.497	11.749	11.479	11.659	43550.435
2013-07-19	11.677	11.686	11.192	11.389	39546.628
2013-07-22	11.273	11.596	11.273	11.533	36540.135
2013-07-23	11.596	11.884	11.506	11.785	42253.537
2013-07-24	11.776	11.776	11.416	11.56	43033.319
2013-07-25	11.551	11.659	11.434	11.461	22968.254
2013-07-26	11.389	11.461	11.075	11.147	43976.157
2013-07-29	11.156	11.219	10.904	10.985	25569.394
2013-07-30	11.057	11.308	10.985	11.147	23464.604
2013-07-31	11.147	11.264	10.985	11.075	27114.324
2013-08-01	11.093	11.407	11.075	11.335	37311.513
2013-08-02	11.308	11.686	11.299	11.587	38478.417
2013-08-05	11.614	11.677	11.506	11.641	25094.276
2013-08-06	11.668	11.668	11.542	11.614	25496.959
2013-08-07	11.587	11.722	11.524	11.641	25189.256
2013-08-08	11.596	11.731	11.533	11.668	28650.111
2013-08-09	11.686	11.74	11.416	11.668	26447.312
2013-08-12	11.731	11.902	11.659	11.848	45024.268
2013-08-13	11.848	12.001	11.749	11.758	31063.269
2013-08-14	11.776	12.019	11.749	11.92	47591.376
2013-08-15	11.911	12.019	11.848	11.857	45041.959
2013-08-16	11.857	12.07	11.561	11.626	60163.083
2013-08-19	11.82	11.949	11.7	11.931	46210.637
2013-08-20	11.931	12.023	11.746	11.801	30588.551
2013-08-21	11.894	12.282	11.811	12.264	51076.654
2013-08-22	12.181	12.403	11.977	12.236	57274.364
2013-08-23	12.735	13.087	12.301	12.384	367279.961
2013-08-26	12.569	13.596	12.412	13.383	440933.148
2013-08-27	13.577	14.086	13.411	13.623	588819.953
2013-08-28	13.642	14.983	13.512	14.613	728734.195
2013-08-29	14.724	14.909	14.206	14.243	377968.477
2013-08-30	14.428	15.001	14.382	14.752	609835.833
2013-09-02	14.9	15.926	14.224	14.4	625807.816
2013-09-03	14.317	14.363	13.734	14.114	279931.885
2013-09-04	14.151	14.779	14.104	14.261	297132.983
2013-09-05	14.132	14.151	13.707	14.04	261193.478
2013-09-06	14.058	15.418	13.929	14.983	593630.848
2013-09-09	15.214	15.223	14.613	14.77	509024.613
2013-09-10	14.752	16.102	14.659	15.445	667440.126
2013-09-11	15.445	15.667	14.974	15.473	399980.581
2013-09-12	15.464	15.584	15.205	15.556	315425.649
2013-09-13	15.649	15.908	14.89	15.038	324292.19
2013-09-16	14.89	15.223	14.807	14.89	212854.642
2013-09-17	14.789	14.789	13.799	13.818	321209.396
2013-09-18	13.901	14.308	13.864	13.956	187673.398
2013-09-23	14.077	14.659	14.067	14.363	238527.704
2013-09-24	14.354	15.038	14.104	14.798	325116.887
2013-09-25	14.779	15.205	14.419	14.456	336829.484
2013-09-26	14.335	14.335	13.531	13.864	272744.648
2013-09-27	13.799	13.938	13.614	13.762	134450.528
2013-09-30	13.901	14.317	13.836	13.993	130970.086
2013-10-08	14.058	14.234	13.688	13.855	159541.68
2013-10-09	13.827	14.104	13.688	14.012	138970.903
2013-10-10	13.929	14.03	13.457	13.568	187066.896
2013-10-11	13.633	14.114	13.475	14.104	255788.955
2013-10-14	14.391	15.122	14.308	14.678	413200.281
2013-10-15	14.752	14.927	14.354	14.715	163503.045
2013-10-16	14.668	14.668	13.855	13.966	140109.242
2013-10-17	14.123	14.169	13.836	13.919	98247.185
2013-10-18	13.873	14.086	13.855	13.882	58776.093
2013-10-21	13.929	14.224	13.873	14.077	113341.772
2013-10-22	14.067	14.067	13.54	13.734	172907.454
2013-10-23	13.707	13.845	13.429	13.605	80461.089
2013-10-24	13.642	13.753	13.411	13.475	61405.109
2013-10-25	13.494	13.549	12.902	12.93	129401.544
2013-10-28	13.041	13.198	12.957	13.087	61686.288
2013-10-29	13.059	13.272	12.643	12.865	130236.821
2013-10-30	13.041	13.438	12.902	13.411	124169.324
2013-10-31	13.374	13.762	13.327	13.688	141589.061
2013-11-01	13.781	13.818	13.503	13.79	61964.702
2013-11-04	13.836	13.836	13.605	13.697	40961.77
2013-11-05	13.596	13.688	13.411	13.623	50900.069
2013-11-06	13.596	13.827	13.596	13.679	52015.637
2013-11-07	13.605	13.781	13.512	13.633	32022.644
2013-11-08	13.633	13.79	13.54	13.568	44850.865
2013-11-11	13.596	13.966	13.512	13.919	84243.89
2013-11-12	13.938	14.123	13.882	13.975	86088.098
2013-11-13	13.901	14.021	13.762	13.845	86108.723
2013-11-14	13.845	13.845	13.605	13.762	52767.085
2013-11-15	13.781	14.151	13.642	13.845	116675.188
2013-11-18	13.901	14.382	13.873	14.345	148931.01
2013-11-19	14.335	14.428	14.234	14.335	87652.22
2013-11-20	14.345	14.585	14.326	14.4	66880.459
2013-11-21	14.391	14.391	13.947	14.086	118429.453
2013-11-22	14.178	14.363	14.086	14.215	78632.455
2013-11-25	14.197	14.317	14.123	14.215	59642.89
2013-11-26	14.169	14.289	14.123	14.151	54296.301
2013-11-27	14.151	14.206	13.919	13.993	85176.112
2013-11-28	14.012	14.132	13.892	14.04	87470.797
2013-11-29	14.067	14.114	13.892	13.947	63380.973
2013-12-02	13.781	14.03	13.531	13.54	120127.689
2013-12-03	13.605	13.707	13.54	13.688	73266.416
2013-12-04	13.688	14.271	13.596	14.114	195580.627
2013-12-05	14.114	14.123	13.845	13.938	108727.541
2013-12-06	13.901	13.91	13.799	13.827	72008.713
2013-12-09	13.827	13.929	13.734	13.762	92789.261
2013-12-10	13.762	14.021	13.725	13.91	122755.309
2013-12-11	13.864	13.91	13.688	13.781	94639.463
2013-12-12	13.716	13.882	13.642	13.697	101541.007
2013-12-13	13.623	13.818	13.586	13.688	70548.557
2013-12-16	13.688	13.771	13.318	13.42	70899.832
2013-12-17	13.586	13.67	13.244	13.272	85238.199
2013-12-18	13.318	13.855	13.318	13.651	98407.974
2013-12-19	13.707	13.799	13.485	13.623	77276.494
2013-12-20	13.605	13.984	13.605	13.753	130383.191
2013-12-23	13.707	13.975	13.614	13.808	70124.865
2013-12-24	13.864	14.058	13.799	13.956	99025.167
2013-12-25	13.882	14.04	13.688	13.892	48626.702
2013-12-26	13.864	13.864	13.494	13.503	58248.89
2013-12-27	13.503	13.734	13.457	13.503	88417.087
2013-12-30	13.54	13.605	13.133	13.198	118497.218
2013-12-31	13.133	13.3	13.115	13.244	66693.986
2014-01-02	13.226	13.438	13.226	13.401	54844.731
2014-01-03	13.226	13.383	12.948	13.115	76149.189
2014-01-06	13.105	13.105	12.55	12.606	86861.474
2014-01-07	12.56	12.772	12.467	12.634	78504.268
2014-01-08	12.671	12.911	12.624	12.856	67495.525
2014-01-09	12.865	13.022	12.763	12.948	56841.765
2014-01-10	12.837	13.004	12.754	12.819	51461.206
2014-01-13	12.939	12.948	12.726	12.828	43338.518
2014-01-14	12.846	13.087	12.837	13.041	42549.512
2014-01-15	13.041	13.096	12.92	12.967	25937.344
2014-01-16	12.93	13.004	12.772	12.865	41095.071
2014-01-17	12.671	12.754	12.393	12.476	82525.297
2014-01-20	12.476	12.56	12.264	12.532	37691.486
2014-01-21	12.504	12.634	12.439	12.495	25720.452
2014-01-22	12.532	12.809	12.486	12.791	49334.505
2014-01-23	12.791	12.809	12.513	12.624	47547.749
2014-01-24	12.578	12.652	12.523	12.541	73197.338
2014-01-27	12.467	12.467	12.292	12.329	89443.859
2014-01-28	12.384	12.403	12.255	12.319	86728.802
2014-01-29	12.384	12.421	12.282	12.403	44756.631
2014-01-30	12.393	12.403	12.255	12.347	33307.03
2014-02-07	12.171	12.319	12.171	12.301	43307.036
2014-02-10	12.338	12.643	12.338	12.634	104782.546
2014-02-11	12.578	12.893	12.541	12.782	112605.307
2014-02-12	12.837	12.856	12.569	12.68	81017.565
2014-02-13	12.652	12.754	12.597	12.689	95141.131
2014-02-14	12.717	12.883	12.68	12.754	57374.851
2014-02-17	12.809	12.856	12.652	12.708	82269.182
2014-02-18	12.708	12.708	12.55	12.578	90817.189
2014-02-19	12.55	12.671	12.458	12.624	58159.297
2014-02-20	12.68	12.994	12.68	12.763	154714.933
2014-02-21	12.763	12.828	12.467	12.587	76005.603
2014-02-24	12.532	12.532	12.171	12.19	84926.749
2014-02-25	12.236	12.338	11.829	11.912	92755.577
2014-02-26	11.903	11.968	11.709	11.866	81736.41
2014-02-27	11.931	12.014	11.746	11.875	100916.646
2014-02-28	11.875	11.922	11.635	11.866	73722.321
2014-03-03	11.838	12.162	11.755	12.005	95071.469
2014-03-04	11.986	12.153	11.792	12.042	81714.445
2014-03-05	12.042	12.116	11.996	12.042	47412.653
2014-03-06	12.116	12.116	11.866	12.07	43063.046
2014-03-07	12.079	12.255	12.014	12.079	57949.602
2014-03-10	11.922	11.996	11.727	11.783	88479.738
2014-03-11	11.746	11.764	11.348	11.579	129894.009
2014-03-12	11.496	11.589	11.404	11.552	54225.808
2014-03-13	11.487	11.672	11.413	11.496	81919.516
2014-03-14	11.468	11.468	11.108	11.33	123675.619
2014-03-17	11.311	11.57	11.256	11.542	64049.774
2014-03-18	11.542	11.653	11.496	11.542	45788.72
2014-03-19	11.533	11.644	11.404	11.607	40470.1
2014-03-20	11.607	11.755	11.431	11.441	85805.967
2014-03-21	11.431	11.663	11.265	11.616	66225.17
2014-03-24	11.626	11.912	11.552	11.829	64860.238
2014-03-25	11.838	12.208	11.792	11.968	102391.952
2014-03-26	11.968	12.079	11.912	11.959	45992.821
2014-03-27	11.94	12.06	11.838	11.875	38866.403
2014-03-28	11.857	12.125	11.857	12.005	49077.668
2014-03-31	11.986	12.014	11.561	11.626	40255.641
2014-04-01	11.616	11.727	11.561	11.626	33615.27
2014-04-02	11.635	11.681	11.589	11.635	23407.566
2014-04-03	11.7	11.737	11.496	11.57	47139.077
2014-04-04	11.524	11.607	11.478	11.598	26893.307
2014-04-08	11.579	11.801	11.542	11.783	47341.688
2014-04-09	11.801	11.949	11.764	11.857	46970.445
2014-04-10	11.894	12.051	11.857	12.033	74714.512
2014-04-11	12.07	12.55	12.06	12.347	175873.373
2014-04-14	12.319	12.523	12.181	12.264	54382.444
2014-04-15	12.282	12.282	12.051	12.088	58313.279
2014-04-16	12.097	12.208	12.033	12.116	37788.162
2014-04-17	12.162	12.236	12.088	12.19	31253.236
2014-04-18	12.079	12.181	12.023	12.088	27155.896
2014-04-21	12.023	12.079	11.82	11.838	40858.397
2014-04-22	11.792	12.005	11.718	11.912	32273.969
2014-04-23	11.885	11.949	11.792	11.894	24358.202
